id,contract,timestamp,address,action_count_longs,action_count_shorts,action_count_lps,volume_longs,volume_shorts,volume_lps
fe0f3d95-1fe5-4996-9397-0efafac19817,stETH,2024-04-09 19:00:00+00:00,0xd94a3a0bfc798b98a700a785d5c610e8a2d5dbd8,0,0,1,0,0,1.000001211948249619
f7e5230c-a3d7-4e95-abe9-2c568f20f9ad,stETH,2024-04-09 21:00:00+00:00,0xe6b16aff7c730a411f158a2a553fcc2bb338e629,1,0,0,0.02,0,0
1fd806be-cda3-4d24-a995-4c19a0588068,stETH,2024-04-09 21:00:00+00:00,0x63e4319715806485c38f097f11fbb1461a96f428,1,0,0,0.01,0,0
9e4a7bbc-7137-486b-b912-f73a8331fe7d,4626,2024-04-10 00:00:00+00:00,0xd94a3a0bfc798b98a700a785d5c610e8a2d5dbd8,0,0,1,0,0,100
3abbff0e-05d7-4512-b7d9-1e29b511cbc9,stETH,2024-04-10 00:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,1,0,0,0.236000003143074413,0,0
de5129b4-ad25-4de1-a288-1fbaf0c9b731,4626,2024-04-10 01:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,0,1,0,0,0.24780774379202181,0
16351496-a4d4-4991-a24c-d7d29a769351,4626,2024-04-10 01:00:00+00:00,0xe06b41494b449d5e35fb39e3e80369d11130bb4c,0,0,3,0,0,15000.738082204004360250
d35dd77e-6a16-4bd1-a765-11afc6491990,stETH,2024-04-10 07:00:00+00:00,0x005182c62da59ff202d53d6e42cef6585ebf9617,0,0,2,0,0,20.000001487525537614
75f1af17-4505-4f52-b11b-f8da15ec90f8,4626,2024-04-10 14:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,1,0,0,1000,0,0
7b0fd279-1003-4736-ab99-df46feb5c1b6,stETH,2024-04-10 14:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,0,0,1,0,0,1
ca60dfe4-fe7d-430f-ae90-902073611aff,4626,2024-04-10 15:00:00+00:00,0x25a6592f1eaa22cd7bfc590a90d56fbb765b1edc,2,2,2,1.99956755432592415,0.010098851677725675,2.000120677252042524
ef92db64-b76f-4bf1-9ebc-7bfeb8e5309f,4626,2024-04-10 15:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,2,3,4,20000.032194375448910834,9.051160068291604149,70012.693799271917007504
da636861-6d74-4ae8-a3b1-79fbbb49ef6a,4626,2024-04-10 15:00:00+00:00,0x005182c62da59ff202d53d6e42cef6585ebf9617,1,2,0,10,0.083254869524543453,0
b3b11ac3-28af-471a-8001-c62fa48d7ecc,4626,2024-04-10 15:00:00+00:00,0x93617280d57564241b4ad4f4e09e02968f3f2d76,1,1,1,20.00577113520527664,0.111723122978712916,994.745080421577258013
19a6f9db-add5-4cd6-964d-bbdaff671f63,4626,2024-04-10 15:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,0,1,0,0,5.422115287890502113,0
13c06a09-c6e8-4e8a-b74d-cc34f2acb8be,4626,2024-04-10 15:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,1,0,1,0,0,1000
2e3137f2-7f10-4556-9e5e-24250c692e10,stETH,2024-04-10 15:00:00+00:00,0x005182c62da59ff202d53d6e42cef6585ebf9617,3,3,4,0.399864616735298045,0.000556783329762001,5.200000199771684169
191f4289-ad56-4e3a-b669-5033802e34bb,stETH,2024-04-10 15:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,1,1,1,100,0.174743513543702749,0
be36e927-ca1b-4898-9920-d424302e7967,stETH,2024-04-10 15:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,2,1,2,0.236073399034244303,0.210289252298243915,199.800013952080162560
16746d40-a1d6-4714-969a-bcbaae4dce4f,stETH,2024-04-10 15:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,0,0,2,0,0,199.000006619094701304
4ab6f573-6b8a-4424-8e06-f125372f138c,4626,2024-04-10 16:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,3,3,4,1285,0,0
8bd5e725-3397-4605-8087-6e3776ce0f38,4626,2024-04-10 16:00:00+00:00,0x35e63b409031cb1c25b675ffc0b86a4eb6b8f9dc,1,0,0,10000,0,0
595923b9-1fbf-44e9-81c1-e4f3b850b40a,4626,2024-04-10 16:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,2,0,2,999.187870427467960191,0,999.350319498676588872
b323f102-6657-43fb-890a-bcbacd586178,4626,2024-04-10 16:00:00+00:00,0x93617280d57564241b4ad4f4e09e02968f3f2d76,2,2,2,19.994100887459346304,0.119076534152431961,995.280828762290331594
469c8137-0240-4815-8fb0-22d0dc73f96d,4626,2024-04-10 16:00:00+00:00,0x005182c62da59ff202d53d6e42cef6585ebf9617,2,3,2,9.994165214757802239,0.02977506988332042,100.032982082470492517
b826d7fc-5f74-4d28-bdfc-4c43f4c86bb6,4626,2024-04-10 16:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,0,2,0,0,37.227250967886958283,0
651d0990-da44-4bf5-a5eb-aceb517e0948,stETH,2024-04-10 16:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,2,2,0,399.967085728274452551,0.028093440333367423,0
a9b66083-5c1e-4147-bd7e-613fb37ba870,stETH,2024-04-10 16:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,2,2,2,162.000004872097712292,0.587492727955319323,0
5d8c7a35-5f0f-41dd-8243-31302bc75233,stETH,2024-04-10 16:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,2,2,2,99.938327355397281493,0.107732944969616122,1.000140672125816596
b6fb5ede-7f77-4146-bfeb-b16b1761eea0,stETH,2024-04-10 16:00:00+00:00,0x2c76cc659ec83e36323f32e6a9789c29e7b56c4b,2,1,6,0,0,400.013046924103424544
cf99eaea-0b86-4e83-ba58-ec424eb2b758,4626,2024-04-10 17:00:00+00:00,0x76ac0752f3116e580166b0636e785dfc89ff7d4a,1,0,1,5000,0,3000
6eabe6d9-9d2e-450e-80a4-a1da66e4dac0,4626,2024-04-10 17:00:00+00:00,0xd1f2739ad714045be6146915275d0a2b822ec1cc,1,0,2,2000,0,16000
3752cead-f483-42e8-b98d-72449a6d1064,4626,2024-04-10 17:00:00+00:00,0xd036d0c465d8361f7f778cc9a958c1f4ad741615,1,0,1,5000,0,5001.5739941162109
ed27f2df-6119-4b52-ae7c-ec200b7beca3,4626,2024-04-10 17:00:00+00:00,0xbf713bad9e90f92bb95afbfdd7b42312da76297c,1,0,0,5000,0,0
30f94ba4-1a30-495d-9978-19f7f9da8ed0,4626,2024-04-10 17:00:00+00:00,0xba22cbb2e4866c9130df48883e3395990514c207,1,1,1,200,1.60763920871124258,500
a926cbde-e7d9-404c-a963-9099490f79ef,4626,2024-04-10 17:00:00+00:00,0xc323e163385215a79d277cf2dcb004fd1834050c,2,0,0,9940.929782258456906282,0,0
3012c351-f493-44f3-b057-de4a2945d8b9,4626,2024-04-10 17:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,4,0,2,17598.008900132768184395,0,0
6462ffa0-7e7e-4f11-8141-29ad6b9523e1,4626,2024-04-10 17:00:00+00:00,0xdd365eab9dae93ed01ca31386d15d56aaf456500,1,0,1,5001.60519374726446,0,5000
197a9c03-5b6f-41d3-9ee3-70555772ff69,4626,2024-04-10 17:00:00+00:00,0xc14cd16d8c96e17ba0558eb7d039a09fba9b9a55,0,3,0,0,26.137395920376316517,0
2a9f8921-c032-49bf-88c2-a6e76b527904,4626,2024-04-10 17:00:00+00:00,0x7c2e708a3f5fa06df32a2ebf248c613bd2beb9f1,0,1,0,0,9.070648878838124286,0
1f07a0de-f6ba-42b3-a237-d5508b3581dd,4626,2024-04-10 17:00:00+00:00,0x347a638165164b391dfaeb5bc29249b372b156f4,0,2,0,0,44.760635221292902595,0
c730abf8-4653-43be-8372-df613d59dc2b,4626,2024-04-10 17:00:00+00:00,0x42b50f9041f0ef6047e281d9c303fd892a6abab0,0,1,0,0,9.464847306794905063,0
02ccd85b-502f-46c2-8b3a-b777602e7243,4626,2024-04-10 17:00:00+00:00,0x5dec7bbdbf0ba7612bbd24c066f492783de5c083,0,1,0,0,9.882559406258371042,0
73dcd699-016a-4d52-ae7e-c0eefe99b9f6,4626,2024-04-10 17:00:00+00:00,0x161b7d97d522a841dca2263b60f8c532ca56d994,0,1,0,0,10.333503964482065116,0
1b891095-1a8f-410a-97ba-c7cc0c2f9362,4626,2024-04-10 17:00:00+00:00,0xd712a69375adcda3139a13b0680a00548936bed3,0,1,0,0,10.824514767129825787,0
26e53543-78e6-4c2b-b974-58fa5793e30d,4626,2024-04-10 17:00:00+00:00,0xd423d10441f45f0d5a614770551c85d75d269843,0,1,0,0,11.319370969090686861,0
171a353d-4a54-46f9-acf0-3f2e1e789091,4626,2024-04-10 17:00:00+00:00,0xc155668edf4c2e81638db56d6aaaea8754b7d05b,0,1,0,0,11.915865496957080886,0
2873238d-7946-4ddb-812c-9306d54cee98,4626,2024-04-10 17:00:00+00:00,0x4fb72d72223d40998a6afc070aca30643e996532,0,1,0,0,12.590582171281039232,0
3d5a3bdf-b80f-4a66-bf1c-ac6b276fb123,4626,2024-04-10 17:00:00+00:00,0x889d9c805e6953f315689ae83623adabd5b10209,0,1,0,0,13.369991995987129933,0
02db1831-6063-4121-95eb-9cfb485a1f9a,4626,2024-04-10 17:00:00+00:00,0x51d2e13ca8f132cce071ca62dd24144f912ac429,0,1,0,0,14.296722381936754113,0
a03eebea-99bb-4be0-84fb-6aca8edde698,4626,2024-04-10 17:00:00+00:00,0xf3599f2c1737aae0f5fb75507a91c606098f8fe8,0,1,0,0,15.446258744338012488,0
11162cb9-32f2-41ef-8c49-44a69d0e3f52,4626,2024-04-10 17:00:00+00:00,0x5d2be669af395d13c6a4e1949cd25bcf70ae8d5e,0,1,0,0,16.973347907497983906,0
f8eefff4-8965-412a-ab1f-59f2f6af1938,4626,2024-04-10 17:00:00+00:00,0x96f6a8723ab3a55e30461b0f335f18c8b6b52099,0,1,0,0,19.291563282210703918,0
3ad02ada-0b6f-497c-9dfb-f9e0149efa11,4626,2024-04-10 17:00:00+00:00,0x0085065fcc80bcf346360121e8d17cd2d202d3fd,0,1,0,0,25.122574431583257791,0
4acac027-336d-403f-a360-a83b92304a00,4626,2024-04-10 17:00:00+00:00,0xfa7800b84cb99c71be23e0663010044ab0c6888c,0,1,0,0,31.265860185365199846,0
a191dd97-cf80-429d-8fe8-14d0216543f4,4626,2024-04-10 17:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,0,0,1,0,0,10
0b165b63-c197-4166-8825-38ce36edce05,stETH,2024-04-10 17:00:00+00:00,0xd036d0c465d8361f7f778cc9a958c1f4ad741615,1,0,0,150.000002036150944537,0,0
bcabf59b-f69e-4d25-b14c-d9d1babce752,stETH,2024-04-10 17:00:00+00:00,0x3459ce183446d6c1f3425dd353dcf9d4815b0edb,0,1,0,0,0.011411676159662717,0
d0b074d9-1989-4ab0-9579-ce9c26c508c3,stETH,2024-04-10 17:00:00+00:00,0xc14cd16d8c96e17ba0558eb7d039a09fba9b9a55,0,2,0,0,0.180469745409087015,0
82854cf7-0355-4b91-ac1a-c9ced7fbaa36,stETH,2024-04-10 17:00:00+00:00,0x42b50f9041f0ef6047e281d9c303fd892a6abab0,0,1,0,0,0.179310575356461141,0
9c979b21-cbd2-4207-aba9-bca6f8f72e9a,stETH,2024-04-10 17:00:00+00:00,0x5dec7bbdbf0ba7612bbd24c066f492783de5c083,0,1,0,0,0.252444771039896056,0
6b8a9b6c-1b89-4e81-a884-5201566019c2,stETH,2024-04-10 17:00:00+00:00,0x161b7d97d522a841dca2263b60f8c532ca56d994,0,1,0,0,0.351130280037613784,0
dd344bab-d57f-457c-9205-6027c0fc1291,stETH,2024-04-10 17:00:00+00:00,0xd712a69375adcda3139a13b0680a00548936bed3,0,1,0,0,0.537337094692704228,0
8aeca28e-4c1f-455d-8f33-8ad6211c4330,stETH,2024-04-10 17:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,2,2,1,0,0,50.000001357434092033
e42022be-94f2-410c-afec-30a1f29d19be,stETH,2024-04-10 17:00:00+00:00,0xd1f2739ad714045be6146915275d0a2b822ec1cc,0,0,1,0,0,200.000002714868110293
3225bc66-6cc2-49bf-a5b0-e7eaee851d63,stETH,2024-04-10 17:00:00+00:00,0xc323e163385215a79d277cf2dcb004fd1834050c,0,0,1,0,0,120.00000325784177672
e4d490b5-5ce2-4724-b9a9-6ffd4079cbbe,4626,2024-04-10 18:00:00+00:00,0x07eb84fde2b6564f47191fba6d3b90748d8f8670,3,3,4,302.013953366805301177,6.409222765613735053,1261.314398063893897708
297bdb38-1571-4982-a6f9-8657cdddc185,4626,2024-04-10 18:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,1,0,1,1000,0,0
d8272c86-804b-4064-a5bb-7d2b98d9f9aa,4626,2024-04-10 18:00:00+00:00,0x18f37350b7a64dea310d397d926c1751f67c9da2,1,1,2,1000,9.119739925850581348,4000.644849907084156
facd36c4-9350-491b-afab-ba3a4ac00ae6,4626,2024-04-10 18:00:00+00:00,0xdd365eab9dae93ed01ca31386d15d56aaf456500,4,0,1,14962.856224273208623432,0,0
9971465a-fb59-4015-a048-743bb00ae4ff,4626,2024-04-10 18:00:00+00:00,0xf8e4a45405961e2fb4f24b5d94c02773ca104490,1,2,1,10,0.268666337483369415,50
b25d2a8c-3452-46e0-8fbc-6321cc2d0e1b,4626,2024-04-10 18:00:00+00:00,0x021f1bbd2ec870fb150bbcadaaa1f85dfd72407c,1,0,1,5000,0,5001.645081669293035
4ccc69eb-44dc-4ac1-ae67-480d123b3cbf,4626,2024-04-10 18:00:00+00:00,0x08c5123a4639e61c83427762bd456b885104fb7f,2,0,1,1901.298927345456935,0,500
f9c7a558-5ef9-4ce0-88b8-36eb50c34b69,4626,2024-04-10 18:00:00+00:00,0xc323e163385215a79d277cf2dcb004fd1834050c,3,0,0,15004.953135588783345,0,0
6c73fc2d-bb30-4e48-9114-d9d685ec78eb,4626,2024-04-10 18:00:00+00:00,0xe0437191b5c2507a2a2c18b86f4a17f5e2bb4d29,2,1,1,29954.75226364561483915,45.24773635438516085,10000
4e80942a-2c97-4353-b132-a1a734f3a054,4626,2024-04-10 18:00:00+00:00,0x58d70bfa5b7def2b44c2b6c6e1f50bed4950b4d6,1,0,0,1000,0,0
a45c9bfc-0bd2-4f2a-b0f8-72e09bc48c79,4626,2024-04-10 18:00:00+00:00,0xd17a901607261bfce9beefeb297645c2281012f8,1,0,0,1000,0,0
0c814972-5341-4981-a7b9-3c7f10fe8b97,4626,2024-04-10 18:00:00+00:00,0x2a49fb2bb95dd8af5e092530ed372f29a8729999,0,1,1,0,91.714276990670978108,5000
648d0911-555c-4676-9114-0a67c861a9b7,stETH,2024-04-10 18:00:00+00:00,0xc323e163385215a79d277cf2dcb004fd1834050c,9,0,2,1460.358625846327353123,0,50.000000678717092063
9e6a3b4c-f45e-4b5f-b309-07d170eb4d21,stETH,2024-04-10 18:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,3,2,2,100.000001357434036766,0,0
6170817f-df8e-4701-b452-7fc48cbd6c2f,stETH,2024-04-10 18:00:00+00:00,0x021f1bbd2ec870fb150bbcadaaa1f85dfd72407c,1,0,0,100.000002714867926101,0,0
891a431a-28d2-48e1-afb3-6264bf791208,stETH,2024-04-10 18:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,3,2,1,100.000001357434147319,0,0
6c7ea14c-d435-4fb3-a63b-30f6567d4650,stETH,2024-04-10 18:00:00+00:00,0x07eb84fde2b6564f47191fba6d3b90748d8f8670,2,1,2,60.935374589218270485,0.200357201189895928,47.101097021512590309
50eb0f44-ca5c-4650-ac76-c4fdd2242637,stETH,2024-04-10 18:00:00+00:00,0x2a49fb2bb95dd8af5e092530ed372f29a8729999,1,0,1,200.000002714868257799,0,100.000002714868386752
94110ea5-d706-4e11-817f-f625823aac7a,stETH,2024-04-10 18:00:00+00:00,0x58d70bfa5b7def2b44c2b6c6e1f50bed4950b4d6,1,0,0,44.000000597271016685,0,0
7d4bc16d-a747-4dc4-b225-e049532e7c5a,stETH,2024-04-10 18:00:00+00:00,0xd99193cb3e02b31e261913ec784444a8e7e08ce7,0,1,0,0,0.612735838267787252,0
e563e217-a961-47f8-8af8-ad5581307f4e,stETH,2024-04-10 18:00:00+00:00,0xcdf0aa21b79059be7fc360e71b27ae8812267a74,0,1,0,0,0.662288271887596389,0
3c7dbc3b-ff57-4ef1-92af-e3e5772c75dc,stETH,2024-04-10 18:00:00+00:00,0xd1022933685caf349ea724e13de01db7d5729f08,0,1,0,0,0.730508601407185105,0
b4e4b8d0-7d47-48d0-a195-42702c1c32f9,stETH,2024-04-10 18:00:00+00:00,0x6abd988f4499d7b2ffc5287fcd74c12fd10b9dd6,0,1,0,0,0.842906972520046071,0
0b638217-bbc9-42e6-99e1-193922d4011f,stETH,2024-04-10 18:00:00+00:00,0x9f2e49faeada1e985f035ebc3fc7ae14af49888e,0,0,1,0,0,100.000001357434165726
34b8b86d-b02a-431f-bd4c-83a95c352e99,stETH,2024-04-10 18:00:00+00:00,0xf8e4a45405961e2fb4f24b5d94c02773ca104490,0,0,1,0,0,0.500000013574341841
5c41258d-f650-456b-90a9-263424af3e93,4626,2024-04-10 19:00:00+00:00,0xea74071d13a57ae17872f22364a56bdeb2b2e6e8,1,0,0,5000,0,0
d7df0009-e171-4b01-8686-d3fa4fc514a0,4626,2024-04-10 19:00:00+00:00,0xce6075a7c2e8320de869a43a038a1632a2e2cc53,1,0,0,1333,0,0
e6827756-e90e-45bc-a02a-78b0f749a386,4626,2024-04-10 19:00:00+00:00,0xa7dfb50f5325e7957b7755f5a0f67845c44a96de,1,0,1,4001.36245118789858,0,5000
2ebcd0e3-6909-4850-b932-13607e1f6221,4626,2024-04-10 19:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,3,2,0,24958.730634980787654509,0,0
e4c6c36e-858d-40c1-aeeb-3652c86fa693,4626,2024-04-10 19:00:00+00:00,0xe0437191b5c2507a2a2c18b86f4a17f5e2bb4d29,3,1,2,15000,0,5000
c42f9258-8a14-45d3-8213-6beb575b11a2,4626,2024-04-10 19:00:00+00:00,0x54f252f92d58bd5c3a31c40b71cab59b8bc85cd4,1,0,0,100,0,0
5fece5f4-ff3e-4d3b-b455-963578a6497a,4626,2024-04-10 19:00:00+00:00,0x190671ffe915e344a68271cf1c99a2c1611cb808,1,0,0,1,0,0
0100f32a-ed9d-4839-b10d-c2a4a20b7993,4626,2024-04-10 19:00:00+00:00,0x021f1bbd2ec870fb150bbcadaaa1f85dfd72407c,1,2,1,0,90.695640193339902138,0
603f1345-b810-42ec-a601-4509c3e07fbe,4626,2024-04-10 19:00:00+00:00,0xd48a54d2363003fb59fd6336596129cdcc2f40ee,0,1,2,0,43.650133118338862559,10641.540766982959267840
7272cc86-7c43-435e-b9d8-ba280006424e,4626,2024-04-10 19:00:00+00:00,0xd17a901607261bfce9beefeb297645c2281012f8,1,0,1,0,0,2000
380ca2f5-6774-4475-9380-7e67cc49ec70,stETH,2024-04-10 19:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,12,2,3,4200.000088233215153539,0,900.0000244338146518
78d379ae-05a4-4ceb-b209-4d91090e4fb0,stETH,2024-04-10 19:00:00+00:00,0xce6075a7c2e8320de869a43a038a1632a2e2cc53,0,0,1,0,0,56.000000760163029623
34a5024c-697e-47ea-8a04-a6380476adac,4626,2024-04-10 20:00:00+00:00,0xda221de05f23085d23426eeb27e2892fcb8459c1,1,1,1,500,3.50588879313141212,177
05538282-695a-48ed-ac06-72468adc9dd2,4626,2024-04-10 20:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,6,2,0,51017.68740283932011,0,0
c6c36571-89a0-4858-a671-cc9b78655e77,4626,2024-04-10 20:00:00+00:00,0xb90af00c9c1a0f3d1ea48da85937eb227d9b53dc,2,0,0,10001.77355365843402,0,0
61d0c3cf-8447-4d07-bf68-8988a4a8696c,4626,2024-04-10 20:00:00+00:00,0x28a87988f085f882f0df1ec5fb16a12e90f21467,2,1,2,10.00181034960525747,0.03467532882674825,10001.81257643857109
3064ccce-26f2-44ad-b02d-b3c22089c388,4626,2024-04-10 20:00:00+00:00,0x2781dc98c453f4049b7b78351a8cd95f66ec3d9e,0,1,2,0,0.693425254477030076,200.0363111150288551
06086f76-da84-490e-88bf-658775d0bfbe,stETH,2024-04-10 20:00:00+00:00,0x28a87988f085f882f0df1ec5fb16a12e90f21467,1,1,1,100.000002714866378343,0.263420721296925536,300.00000814460499459
a55db28e-8fce-4940-b612-602ea5ff9790,stETH,2024-04-10 20:00:00+00:00,0xd1f2739ad714045be6146915275d0a2b822ec1cc,0,1,1,0,5.977976138979667746,0
a04d4864-50d7-4c71-b97e-fcba6ae60e42,stETH,2024-04-10 20:00:00+00:00,0xea0e858bc98c3609b8f49b77257749ae915afe28,3,2,3,0,0,200.000002714865714949
27fa08c7-0ca8-4f70-a7ab-978b050a7f71,4626,2024-04-10 21:00:00+00:00,0xd259428b9ce6b0c863c9d88361c580f869ce0f85,4,0,0,271,0,0
cfb88879-c819-4151-93c4-923799f8dd75,4626,2024-04-10 21:00:00+00:00,0x89c94e9bf61dff3f31e78874d3954ea7fdd570a9,2,1,2,1000.1842599455972075,3.471188208902458478,200.0367924949076704
19377b20-a2cf-4e38-8615-2521b5447239,4626,2024-04-10 21:00:00+00:00,0x076eb2bdae2a8994001562612edee61213381a8a,1,1,1,1000,2.079540456538465677,300
a08c2b77-a1f7-4b00-9061-236412f1c46e,4626,2024-04-10 21:00:00+00:00,0xb90af00c9c1a0f3d1ea48da85937eb227d9b53dc,3,3,0,2747.109910660361836079,2211.414867686021362810,0
84f55769-cee6-43bc-b5e1-b340813cea87,4626,2024-04-10 21:00:00+00:00,0xe7b30a037f5598e4e73702ca66a59af5cc650dcd,1,0,0,1337.696969565486488,0,0
a8f6d1c1-5de7-455d-8ed6-c1fef9682996,4626,2024-04-10 21:00:00+00:00,0x153d848ef098585b941548154a49a406c765b4b2,0,0,1,0,0,10000
85fa3be8-ad1f-4e14-b690-e59cbf7aef08,stETH,2024-04-10 21:00:00+00:00,0x93617280d57564241b4ad4f4e09e02968f3f2d76,1,0,0,0.099900002712153021,0,0
5efdb4b6-4d91-4ada-9fda-2671a935c444,stETH,2024-04-10 21:00:00+00:00,0xb90af00c9c1a0f3d1ea48da85937eb227d9b53dc,0,2,0,0,21.904599988267989231,0
1fee8b03-49d9-4624-ba1d-dbc2ff3465c7,stETH,2024-04-10 21:00:00+00:00,0x076eb2bdae2a8994001562612edee61213381a8a,0,1,1,0,0.205302238691820786,50.00000135743416576
a32ceef2-7ba1-45a2-b1b6-68f8dbc33c81,stETH,2024-04-10 21:00:00+00:00,0x021f1bbd2ec870fb150bbcadaaa1f85dfd72407c,1,0,1,0,0,149.999902036149421296
03c66413-1f93-4162-ba85-f089f7429a8b,4626,2024-04-10 22:00:00+00:00,0x842a18754d38a3b94a8c6cf617f58d17205d0fc4,3,2,2,4998.05627415919015379,32.331448052719856302,5469.014932072267540811
e33290ef-f4c7-41d4-8d89-2ab33e220734,4626,2024-04-10 22:00:00+00:00,0xbf7e96eaf43bc9401e1ced245f667712a2cd5542,3,2,2,4998.536459166520683281,33.009398305375210406,6481.778746047144277317
2301a595-b8df-4adc-a960-ae66e526d923,4626,2024-04-10 22:00:00+00:00,0x5a38b13eb9b20806fec784449135256b93578a49,3,2,2,4998.180236521426772405,33.034202586241788397,5468.312177277215209103
a425a299-e7f2-4494-87a4-3eb5d317c8c5,4626,2024-04-10 22:00:00+00:00,0x47a2618723fa743915588b6fb0d2311890e64086,4,4,4,9520.848006430202401670,80.621972838025542751,9395.296288175904243764
8f13d797-ab89-409c-9afe-e75fde3d965b,4626,2024-04-10 22:00:00+00:00,0x78b89b511b386a4f2865ff2d325a904861b556f3,3,2,2,4998.52335187275806435,33.080781214247369698,10470.189012945283485551
c511e01b-90dc-4764-aa18-50b5fb3b0241,4626,2024-04-10 22:00:00+00:00,0x665333191719c0634ec4c5e8ea8c45ae9599b61b,3,2,2,4996.562211503346006154,33.039131093637621165,5468.307248862978279799
340ca61d-cc38-43f6-bd02-62ce9c968c50,4626,2024-04-10 22:00:00+00:00,0xcc0a33cc37e4e7b7da4de498c04bd1aaa14eac15,3,2,2,4998.834741351212939809,31.871794719928230996,4481.924848809087074627
d7c3a41d-3b10-4d8f-8818-9abb967df59d,4626,2024-04-10 22:00:00+00:00,0xd259428b9ce6b0c863c9d88361c580f869ce0f85,6,0,0,222,0,0
6f530c16-59a6-467f-bb9a-cc1dc16eead1,4626,2024-04-10 22:00:00+00:00,0x02147558d39ce51e19de3a2e1e5b7c8ff2778829,4,0,1,13981.956800968540371499,0,0
53330c79-10ec-41f1-aadc-66a3f252467d,stETH,2024-04-10 22:00:00+00:00,0xb90af00c9c1a0f3d1ea48da85937eb227d9b53dc,2,3,0,401.408042115648394222,20.12270402883865429,0
aadd5a02-a07b-4b9a-b239-b6b634bb4dbc,4626,2024-04-10 23:00:00+00:00,0x722891f8810297c6b2aa2f70abe1c68609203625,1,1,1,1000,13.429762274433219224,1000
67b4fafd-7ef3-4bdd-9443-919109fb94ee,4626,2024-04-10 23:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,9,2,0,109000,0,0
6196c2d1-cad4-4f2c-89e5-0d110299e2fa,4626,2024-04-10 23:00:00+00:00,0x54990f1bb28b0e2f7dbaad33565f933d8ea1d36c,1,1,1,2000,27.431800433292400846,3000
360dca52-0777-4e34-9a3b-e81c433cf852,stETH,2024-04-10 23:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,14,2,3,3500.000126820690040413,0,0
f2e29466-603b-4ba4-848d-7ea4a343f677,4626,2024-04-11 00:00:00+00:00,0x005182c62da59ff202d53d6e42cef6585ebf9617,3,3,3,1000,0,1000.413299471221623
e76c3ba3-51e4-4f99-8967-fd2e7a291452,4626,2024-04-11 00:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,11,3,0,150161.108693551676656438,123.489734602631176438,0
0312fd2b-afc8-427a-b850-4e5f9cbe156d,4626,2024-04-11 00:00:00+00:00,0xc3831c1c63dc1db31d30ab90c1768697bfdf87f7,1,0,0,5000,0,0
847683db-55a3-4ed0-ae2b-fd3e5a818bfd,4626,2024-04-11 00:00:00+00:00,0x87fac7bfbde837d83e8e17755af82c5052e95cea,1,1,1,100,1.024193842468934135,100
cfab63e2-373d-4995-ab65-866491baac61,4626,2024-04-11 00:00:00+00:00,0x021f1bbd2ec870fb150bbcadaaa1f85dfd72407c,2,2,1,4999,0,0
b3169772-a902-4824-bd03-61acc9b78c65,4626,2024-04-11 00:00:00+00:00,0xd48a54d2363003fb59fd6336596129cdcc2f40ee,0,1,3,0,0,4437.826267815109722112
c6aae099-86d4-45b2-b4e4-8af7b40ac859,stETH,2024-04-11 00:00:00+00:00,0x0076b154e60bf0e9088fcebaabd4a778dec5ce2c,15,2,10,2500.000070456064005677,0,18363.599356469972946443
ebce9c15-94c7-4be5-9b1c-39c1071ac9c5,stETH,2024-04-11 00:00:00+00:00,0x87fac7bfbde837d83e8e17755af82c5052e95cea,1,0,0,30.000000845472625109,0,0
